PNo,行動回数,体力,敏捷,器用,魔力,精神,武器,スキル,CRIフラグ,必殺技フラグ,ダメージ
1425,4,100,150,130,50,70,格闘,通常攻撃,True,False,18
1426,1,50,50,150,100,150,魔導石,通常攻撃,False,False,38
1426,2,50,50,150,100,150,魔導石,通常攻撃,False,False,33
1426,3,50,50,150,100,150,魔導石,通常攻撃,False,False,43
1427,1,130,130,130,50,60,長剣,スラッシュ,False,False,29
1427,2,130,130,130,50,60,長剣,スラッシュ,False,False,37
1427,3,130,130,130,50,60,長剣,スラッシュ,False,False,29
1428,2,100,60,130,100,110,杖,マジックブラスト,False,False,55
1428,3,100,60,130,100,110,杖,マジックブラスト,False,False,64
1429,1,150,150,100,50,50,斧,スラッシュ,False,False,71
1429,2,150,150,100,50,50,斧,スラッシュ,True,False,132
1429,3,150,150,100,50,50,斧,スラッシュ,False,False,79
1430,1,150,50,100,50,150,錨,チャージ,False,False,46
1430,2,150,50,100,50,150,錨,チャージ,False,False,72
1431,3,100,150,150,50,50,格闘,通常攻撃,False,False,12
1431,4,100,150,150,50,50,格闘,通常攻撃,False,False,6
1431,5,100,150,150,50,50,格闘,通常攻撃,True,False,20
1432,1,100,150,150,50,50,ボウガン,シュート,False,False,30
1432,2,100,150,150,50,50,ボウガン,シュート,False,False,23
1433,2,150,150,100,50,50,銛,チャージ,False,False,26
1433,3,150,150,100,50,50,銛,チャージ,False,False,18
1434,1,150,50,150,50,100,斧,チャージ,False,False,55
1434,2,150,50,150,50,100,斧,チャージ,False,False,61
1434,3,150,50,150,50,100,斧,チャージ,False,True,62
1435,1,100,150,120,50,80,短剣,スラッシュ,False,False,10
1435,2,100,150,120,50,80,短剣,シュート,False,False,10
1435,3,100,150,120,50,80,短剣,シュート,False,False,11
1436,1,150,150,100,50,50,銛,シュート,False,False,14
1436,2,150,150,100,50,50,銛,シュート,False,True,26
1436,3,150,150,100,50,50,銛,シュート,True,False,46
1437,1,150,150,100,50,50,長剣,スラッシュ,True,False,63
1437,2,150,150,100,50,50,長剣,スラッシュ,False,False,19
1437,3,150,150,100,50,50,長剣,スラッシュ,False,False,30
1438,1,50,150,100,100,100,長剣,スラッシュ,False,False,16
1438,2,50,150,100,100,100,長剣,スラッシュ,False,False,18
1438,3,50,150,100,100,100,長剣,スラッシュ,False,False,14
1439,1,150,100,150,50,50,細剣,スラッシュ,True,False,71
1439,3,150,100,150,50,50,細剣,スラッシュ,False,False,23
1440,1,150,50,50,150,100,杖,マジックブレイク,False,False,65
1440,2,150,50,50,150,100,杖,マジックブレイク,False,False,81
1440,3,150,50,50,150,100,杖,スラッシュ,False,False,12
1441,2,50,50,100,150,150,魔導石,マジックアロー,False,False,65
1441,3,50,50,100,150,150,魔導石,マジックアロー,False,False,76
1442,1,150,150,100,50,50,格闘,スラッシュ,True,False,30
1442,2,150,150,100,50,50,格闘,スラッシュ,False,False,11
1442,3,150,150,100,50,50,格闘,スラッシュ,False,False,9
1442,4,150,150,100,50,50,格闘,スラッシュ,False,False,13
1443,1,150,100,150,50,50,斧,スラッシュ,False,False,60
1443,2,150,100,150,50,50,斧,スラッシュ,False,False,72
1443,3,150,100,150,50,50,斧,スラッシュ,False,False,57
1444,2,110,110,110,60,110,斧,スラッシュ,False,False,37
1444,3,110,110,110,60,110,斧,チャージ,False,False,35
1445,1,150,50,150,50,100,槍,チャージ,False,False,44
1445,2,150,50,150,50,100,槍,チャージ,False,False,38
1445,3,150,50,150,50,100,槍,チャージ,False,False,25
1446,1,130,150,120,50,50,銛,チャージ,False,False,26
1447,1,140,50,50,140,120,魔導石,マジックブレイク,False,False,84
1447,2,140,50,50,140,120,魔導石,マジックブレイク,False,False,78
1448,2,150,150,100,50,50,格闘,チャージ,False,False,9
1448,3,150,150,100,50,50,格闘,チャージ,False,True,14
1450,1,120,140,140,50,50,長剣,スラッシュ,False,False,34
1450,3,120,140,140,50,50,長剣,スラッシュ,False,False,34
1451,1,120,80,80,120,100,杖,通常攻撃,False,False,19
1451,2,120,80,80,120,100,杖,通常攻撃,True,False,43
1451,3,120,80,80,120,100,杖,通常攻撃,False,False,11
1452,3,130,130,140,50,50,ボウガン,スラッシュ,False,False,21
1453,1,150,50,100,150,50,杖,スラッシュ,True,False,27
1453,2,150,50,100,150,50,杖,スラッシュ,False,False,16
1453,3,150,50,100,150,50,杖,スラッシュ,False,False,13
1454,1,50,150,100,150,50,杖,マジックブラスト,False,False,86
1454,2,50,150,100,150,50,杖,マジックブラスト,False,False,78
1454,3,50,150,100,150,50,杖,マジックブラスト,False,False,84
1455,2,120,100,110,80,90,銛,通常攻撃,False,False,10
1455,3,120,100,110,80,90,銛,通常攻撃,False,False,14
1456,1,50,50,100,150,150,魔導石,マジックブレイク,False,False,90
1456,3,50,50,100,150,150,魔導石,マジックブレイク,False,False,84
1457,1,150,60,150,50,90,銛,シュート,False,False,24
1457,2,150,60,150,50,90,銛,シュート,False,False,17
1457,3,150,60,150,50,90,銛,シュート,False,False,18
1458,1,150,100,150,50,50,槍,スラッシュ,False,False,36
1458,2,150,100,150,50,50,槍,スラッシュ,False,False,26
1458,3,150,100,150,50,50,槍,スラッシュ,False,False,31
1459,2,50,150,100,150,50,魔導石,マジックブラスト,False,False,70
1459,3,50,150,100,150,50,魔導石,マジックブラスト,False,False,85
1460,1,150,150,100,50,50,長剣,スラッシュ,False,False,26
1460,2,150,150,100,50,50,長剣,スラッシュ,False,False,34
1461,1,80,110,70,130,110,魔導石,マジックアロー,False,False,56
1461,3,80,110,70,130,110,魔導石,マジックアロー,False,False,48
1462,2,50,150,100,150,50,魔導石,マジックブレイク,False,False,74
1463,2,50,100,100,150,100,魔導石,マジックアロー,False,False,70
1463,3,50,100,100,150,100,魔導石,マジックアロー,False,False,54
1464,1,50,150,150,100,50,魔導石,マジックブラスト,False,False,44
1464,2,50,150,150,100,50,魔導石,マジックブラスト,False,False,50
1464,3,50,150,150,100,50,魔導石,マジックブラスト,False,False,50
1466,1,50,150,50,150,100,網,マジックアロー,False,False,49
1466,2,50,150,50,150,100,網,マジックアロー,False,False,48
1466,3,50,150,50,150,100,網,マジックアロー,False,False,62
1467,1,50,50,100,150,150,魔導石,マジックアロー,False,False,68
1467,2,50,50,100,150,150,魔導石,マジックアロー,False,False,71
1467,3,50,50,100,150,150,魔導石,マジックアロー,False,True,82
1468,2,100,150,150,50,50,ボウガン,シュート,False,False,32
1468,3,100,150,150,50,50,ボウガン,シュート,True,False,52
1470,1,150,100,50,50,150,格闘,通常攻撃,False,False,8
1470,2,150,100,50,50,150,格闘,通常攻撃,False,False,7
1470,3,150,100,50,50,150,格闘,通常攻撃,False,False,10
1470,4,150,100,50,50,150,格闘,通常攻撃,False,False,6
1471,1,150,150,100,50,50,格闘,シュート,False,False,12
1471,2,150,150,100,50,50,格闘,シュート,False,False,7
1471,4,150,150,100,50,50,格闘,シュート,False,False,11
1472,1,90,70,70,130,140,魔導石,マジックアロー,False,False,61
1472,2,90,70,70,130,140,魔導石,マジックアロー,False,False,49
1472,3,90,70,70,130,140,魔導石,マジックアロー,False,True,74
1473,2,150,150,100,50,50,長剣,スラッシュ,False,False,32
1473,3,150,150,100,50,50,長剣,スラッシュ,False,False,27
1474,1,50,50,100,150,150,魔導石,マジックアロー,False,False,70
1474,2,50,50,100,150,150,魔導石,マジックアロー,False,False,74
1474,3,50,50,100,150,150,魔導石,マジックブレイク,False,True,117
1475,1,120,110,100,50,120,槍,シュート,False,False,13
1475,2,120,110,100,50,120,槍,シュート,False,False,19
1475,3,120,110,100,50,120,槍,シュート,False,False,20
1476,1,150,50,100,50,150,斧,スラッシュ,False,False,32
1476,2,150,50,100,50,150,斧,スラッシュ,False,False,57
1476,3,150,50,100,50,150,斧,スラッシュ,False,False,50
1477,1,100,150,50,50,150,魔導石,通常攻撃,False,False,20
1477,2,100,150,50,50,150,魔導石,通常攻撃,False,False,21
1477,3,100,150,50,50,150,魔導石,通常攻撃,False,False,22
1478,1,150,100,50,150,50,杖,マジックブラスト,False,False,83
1478,2,150,100,50,150,50,杖,マジックブラスト,False,False,73
1478,3,150,100,50,150,50,杖,マジックブラスト,False,False,80
1479,1,100,50,50,150,150,魔導石,マジックブラスト,False,False,79
1479,2,100,50,50,150,150,魔導石,マジックブラスト,False,True,84
1480,2,70,150,60,150,70,魔導石,マジックアロー,False,False,45
1480,3,70,150,60,150,70,魔導石,マジックアロー,False,False,48
1481,2,150,150,50,50,100,槍,チャージ,False,False,28
1482,1,80,100,90,150,80,魔導石,マジックブレイク,False,False,77
1482,2,80,100,90,150,80,魔導石,マジックブレイク,False,False,73
1482,3,80,100,90,150,80,魔導石,マジックブレイク,False,False,89
1483,1,150,150,100,50,50,銛,シュート,False,False,20
1483,2,150,150,100,50,50,銛,シュート,False,False,17
1483,3,150,150,100,50,50,銛,シュート,True,False,46
1484,2,100,100,100,150,50,魔導石,マジックブレイク,False,False,85
1484,3,100,100,100,150,50,魔導石,マジックブレイク,False,False,66
1485,1,120,150,100,50,80,格闘,スラッシュ,False,False,15
1485,2,120,150,100,50,80,格闘,スラッシュ,False,False,8
1485,3,120,150,100,50,80,格闘,スラッシュ,False,False,14
1485,4,120,150,100,50,80,格闘,スラッシュ,False,False,9
1487,1,100,60,70,150,120,魔導石,マジックブレイク,False,False,68
1487,2,100,60,70,150,120,魔導石,マジックブレイク,False,False,91
1487,3,100,60,70,150,120,魔導石,マジックブレイク,False,True,112
1488,1,50,50,100,150,150,魔導石,マジックブラスト,False,True,105
1488,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,91
1488,3,50,50,100,150,150,魔導石,マジックブラスト,False,False,82
1489,1,130,50,50,150,120,杖,マジックアロー,False,False,53
1490,1,100,120,120,80,80,短剣,スラッシュ,False,False,8
1490,3,100,120,120,80,80,短剣,スラッシュ,False,False,11
1491,3,80,140,80,110,90,魔導石,マジックアロー,False,False,36
1493,1,50,50,100,150,150,魔導石,マジックブラスト,False,False,78
1493,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,92
1493,3,50,50,100,150,150,魔導石,マジックアロー,False,False,73
1494,1,100,50,50,150,150,魔導石,通常攻撃,False,False,41
1494,2,100,50,50,150,150,魔導石,通常攻撃,False,False,48
1495,3,150,150,100,50,50,斧,チャージ,False,False,88
1496,1,150,50,100,50,150,槍,チャージ,False,False,22
1496,2,150,50,100,50,150,槍,チャージ,False,False,23
1497,2,130,150,120,50,50,長剣,スラッシュ,False,False,29
1497,3,130,150,120,50,50,長剣,スラッシュ,False,False,36
1498,4,100,150,150,50,50,格闘,スラッシュ,True,False,34
1498,5,100,150,150,50,50,格闘,スラッシュ,False,False,14
1499,2,90,120,50,150,90,格闘,マジックブレイク,False,False,77
1499,3,90,120,50,150,90,格闘,マジックブレイク,False,False,68
1499,4,90,120,50,150,90,格闘,マジックブレイク,False,False,84
1500,1,150,50,110,50,140,魔導石,スラッシュ,False,False,18
1500,2,150,50,110,50,140,魔導石,スラッシュ,False,False,21
1500,3,150,50,110,50,140,魔導石,スラッシュ,False,False,24
1501,1,150,50,100,50,150,斧,チャージ,False,False,60
1501,3,150,50,100,50,150,斧,チャージ,False,False,44
1502,2,150,100,150,50,50,斧,チャージ,False,False,52
1503,2,50,100,150,100,100,槍,スラッシュ,False,False,27
1503,3,50,100,150,100,100,槍,マジックアロー,False,True,62
1504,1,50,150,50,150,100,魔導石,マジックブラスト,False,False,73
1504,2,50,150,50,150,100,魔導石,マジックブラスト,False,False,77
1504,3,50,150,50,150,100,魔導石,マジックブラスト,False,False,77
1505,1,70,150,80,120,80,格闘,スラッシュ,True,False,18
1505,3,70,150,80,120,80,格闘,スラッシュ,False,False,7
1505,4,70,150,80,120,80,格闘,マジックアロー,False,False,50
1506,3,150,50,100,100,100,錨,チャージ,False,False,75
1508,1,90,150,100,70,90,槍,スラッシュ,False,False,27
1508,2,90,150,100,70,90,槍,スラッシュ,False,False,21
1508,3,90,150,100,70,90,槍,スラッシュ,False,False,15
1509,1,100,50,50,150,150,細剣,通常攻撃,False,False,7
1509,2,100,50,50,150,150,細剣,通常攻撃,False,False,5
1509,3,100,50,50,150,150,細剣,通常攻撃,False,False,5
1510,1,130,80,130,50,110,銛,シュート,False,False,20
1510,2,130,80,130,50,110,銛,シュート,False,False,15
1511,1,80,90,90,150,90,魔導石,マジックアロー,False,False,64
1511,2,80,90,90,150,90,魔導石,マジックアロー,False,False,67
1511,3,80,90,90,150,90,魔導石,マジックアロー,False,False,50
1512,2,100,150,150,50,50,短剣,チャージ,False,False,14
1514,2,100,150,150,50,50,格闘,シュート,False,False,13
1514,3,100,150,150,50,50,格闘,シュート,True,False,29
1514,4,100,150,150,50,50,格闘,シュート,False,False,12
1514,5,100,150,150,50,50,格闘,シュート,False,False,15
1515,1,150,50,50,150,100,魔導石,マジックアロー,False,False,46
1515,2,150,50,50,150,100,魔導石,マジックアロー,False,False,49
1515,3,150,50,50,150,100,魔導石,マジックアロー,False,False,64
1516,1,100,150,50,50,150,魔導石,通常攻撃,False,False,23
1516,2,100,150,50,50,150,魔導石,通常攻撃,False,False,17
1516,3,100,150,50,50,150,魔導石,通常攻撃,False,False,18
1517,2,120,120,120,70,70,細剣,スラッシュ,False,False,23
1518,2,150,50,150,50,100,長剣,シュート,True,False,65
1519,1,100,50,50,150,150,魔導石,マジックアロー,False,False,64
1519,2,100,50,50,150,150,魔導石,マジックアロー,False,True,77
1520,1,120,150,50,50,130,長剣,スラッシュ,False,False,25
1520,2,120,150,50,50,130,長剣,スラッシュ,False,False,16
1520,3,120,150,50,50,130,長剣,スラッシュ,False,True,23
1523,2,150,120,100,50,80,銛,スラッシュ,False,True,28
1523,3,150,120,100,50,80,銛,スラッシュ,False,False,22
1524,1,120,140,110,50,80,格闘,スラッシュ,False,False,13
1524,2,120,140,110,50,80,格闘,スラッシュ,False,False,16
1524,3,120,140,110,50,80,格闘,スラッシュ,False,False,9
1524,4,120,140,110,50,80,格闘,スラッシュ,False,False,10
1525,3,110,110,110,70,100,ボウガン,通常攻撃,False,False,12
1527,2,50,150,100,150,50,短剣,マジックアロー,False,False,57
1527,3,50,150,100,150,50,短剣,マジックアロー,False,False,50
1528,2,120,90,50,120,120,魔導石,マジックアロー,False,False,51
1529,2,100,150,50,150,50,格闘,マジックアロー,False,False,66
1529,3,100,150,50,150,50,格闘,マジックアロー,False,False,62
1530,1,100,50,50,150,150,魔導石,マジックブラスト,False,False,73
1530,2,100,50,50,150,150,魔導石,マジックブラスト,False,False,84
1530,3,100,50,50,150,150,魔導石,マジックブラスト,False,False,66
1531,2,150,50,50,100,150,魔導石,マジックブレイク,False,False,51
1532,1,50,50,100,150,150,魔導石,マジックブラスト,False,False,93
1532,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,92
1532,3,50,50,100,150,150,魔導石,マジックアロー,False,False,74
1533,1,50,150,50,150,100,格闘,マジックアロー,False,False,57
1533,2,50,150,50,150,100,格闘,マジックブレイク,False,False,81
1533,3,50,150,50,150,100,格闘,マジックアロー,False,False,52
1533,4,50,150,50,150,100,格闘,マジックブレイク,False,False,70
1535,2,130,50,50,150,120,杖,マジックブレイク,False,False,88
1536,2,50,150,50,150,100,格闘,マジックアロー,False,False,67
1536,3,50,150,50,150,100,格闘,マジックアロー,False,False,51
1536,4,50,150,50,150,100,格闘,マジックアロー,False,False,52
1536,5,50,150,50,150,100,格闘,マジックアロー,False,False,56
1537,1,100,100,150,50,100,ボウガン,シュート,False,False,22
1537,2,100,100,150,50,100,ボウガン,シュート,False,False,28
1537,3,100,100,150,50,100,ボウガン,シュート,False,False,13
